WorkloadId,Status,Instance,Region,Mode,Created,Completed,QPU,Usage (seconds),User,Tags,Account
d52mavnp3tbc73almqc0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:47:26.741Z,2025-12-19T14:47:39.261Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mas9smlfc739e3a60,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:47:13.393Z,2025-12-19T14:47:25.670Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52map1smlfc739e3a2g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:47:00.248Z,2025-12-19T14:47:12.360Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52malgnsj9s73b05760,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:46:46.572Z,2025-12-19T14:46:58.282Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mabpsmlfc739e39mg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:46:07.714Z,2025-12-19T14:46:19.830Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52m9bbht8fs739u77cg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:43:57.291Z,2025-12-19T14:46:06.693Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52m5consj9s73b051l0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:35:31.084Z,2025-12-19T14:43:55.722Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52m32fp3tbc73almhkg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:30:33.932Z,2025-12-19T14:35:02.099Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52m1pjht8fs739u6ud0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:27:50.805Z,2025-12-19T14:30:03.861Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52m1l9smlfc739e2vhg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:27:33.056Z,2025-12-19T14:27:49.732Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52m1hnp3tbc73almfs0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:27:18.787Z,2025-12-19T14:27:31.769Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52m1efp3tbc73almfog,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:27:05.221Z,2025-12-19T14:27:17.712Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52m1agnsj9s73b04sj0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:26:50.546Z,2025-12-19T14:27:04.132Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52m17bht8fs739u6tp0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:26:37.056Z,2025-12-19T14:26:49.608Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52m133ht8fs739u6tj0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:26:20.841Z,2025-12-19T14:26:36.004Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52m0vgnsj9s73b04s6g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:26:06.479Z,2025-12-19T14:26:18.902Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52m0k9smlfc739e2u9g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:25:21.942Z,2025-12-19T14:25:33.882Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52m08gnsj9s73b04rgg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:24:34.979Z,2025-12-19T14:25:20.852Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lvsfp3tbc73alme2g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:23:45.602Z,2025-12-19T14:24:33.757Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lvgonsj9s73b04qp0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:22:59.245Z,2025-12-19T14:23:44.596Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lv53ht8fs739u6rmg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:22:12.549Z,2025-12-19T14:22:58.228Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52luq7p3tbc73almd1g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:21:28.274Z,2025-12-19T14:22:11.647Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52luknp3tbc73almcsg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:21:06.579Z,2025-12-19T14:21:27.130Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lu91smlfc739e2s3g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:20:20.266Z,2025-12-19T14:21:05.413Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lu3vp3tbc73almcbg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:19:59.371Z,2025-12-19T14:20:19.081Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lu0gnsj9s73b04pbg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:19:46.065Z,2025-12-19T14:19:58.267Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52ltt0nsj9s73b04p7g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:19:33.008Z,2025-12-19T14:19:44.936Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52ltprht8fs739u6qe0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:19:19.327Z,2025-12-19T14:19:31.987Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52ltmhsmlfc739e2ri0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:19:06.193Z,2025-12-19T14:19:18.206Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52ltjfp3tbc73almbsg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:18:53.233Z,2025-12-19T14:19:05.295Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52ltfrht8fs739u6q3g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:18:39.713Z,2025-12-19T14:18:52.163Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52ltc9smlfc739e2r7g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:18:26.005Z,2025-12-19T14:18:38.515Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lt97p3tbc73almbig,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:18:12.994Z,2025-12-19T14:18:25.096Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lt5vp3tbc73almbf0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:17:59.130Z,2025-12-19T14:18:11.822Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lt2gnsj9s73b04of0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:17:46.452Z,2025-12-19T14:17:58.261Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lsv3ht8fs739u6pig,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:17:32.725Z,2025-12-19T14:17:45.445Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lsrrht8fs739u6pf0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:17:19.214Z,2025-12-19T14:17:31.266Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lso7p3tbc73almb2g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:17:04.968Z,2025-12-19T14:17:18.319Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lskrht8fs739u6p7g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:16:51.516Z,2025-12-19T14:17:03.858Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lshnp3tbc73almasg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:16:38.780Z,2025-12-19T14:16:50.260Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lse8nsj9s73b04nrg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:16:25.543Z,2025-12-19T14:16:37.479Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lsb0nsj9s73b04nn0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:16:12.637Z,2025-12-19T14:16:24.491Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52ls7vp3tbc73almaj0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:15:59.467Z,2025-12-19T14:16:11.656Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52ls4fp3tbc73almag0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:15:45.890Z,2025-12-19T14:15:58.394Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52ls13ht8fs739u6ojg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:15:32.808Z,2025-12-19T14:15:44.800Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lrtgnsj9s73b04na0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:15:18.279Z,2025-12-19T14:15:31.220Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lrponsj9s73b04n5g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:15:03.449Z,2025-12-19T14:15:17.017Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lrmbht8fs739u6o70,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:14:50.000Z,2025-12-19T14:15:02.295Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lrj0nsj9s73b04mv0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:14:36.943Z,2025-12-19T14:14:48.831Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lr87p3tbc73alm9l0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:13:52.634Z,2025-12-19T14:14:36.041Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lr4onsj9s73b04mh0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:13:39.340Z,2025-12-19T14:13:51.737Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lr19smlfc739e2p10,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:13:25.669Z,2025-12-19T14:13:38.334Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lqtrht8fs739u6nf0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:13:12.017Z,2025-12-19T14:13:24.470Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lqmfp3tbc73alm940,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:12:41.511Z,2025-12-19T14:13:10.982Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lqe0nsj9s73b04lqg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:12:08.826Z,2025-12-19T14:12:40.425Z,ibm_torino,8,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lqabht8fs739u6mrg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:11:53.488Z,2025-12-19T14:12:07.826Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lq6psmlfc739e2o70,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:11:39.638Z,2025-12-19T14:11:52.547Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lq3hsmlfc739e2o40,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:11:26.770Z,2025-12-19T14:11:38.657Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lq08nsj9s73b04lcg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:11:13.119Z,2025-12-19T14:11:25.420Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lpsnp3tbc73alm8cg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:10:59.021Z,2025-12-19T14:11:12.242Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lpp9smlfc739e2nqg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:10:45.717Z,2025-12-19T14:10:57.989Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
